Region,Year,Personal income (thousands of dollars),Population (persons),Per capita personal income (dollars),Construction,Manufacturing,Wholesale trade,Retail trade,Information,"Professional, scientific, and technical services",Administrative and support and waste management and remediation services,Other services (except government and government enterprises),Farm earnings Forestry Fishing Mining Quarrying Oil Gas extraction,Finance Insurance Real estate Rental Leasing,Arts Entertainment Recreation Accommodation Food services,State County Code
6.0,2016,395000.0,8703.0,45387.0,10853.0,5288.0,10131.0,12938.0,,7333.0,4216.0,7999.0,30344.0,2494.01,,48009
6.0,2016,71955.0,1876.0,38356.0,5081.0,,628.0,,58.0,1768.0,,1270.0,-6388.99,,,48011
6.0,2016,1741925.0,48797.0,35697.0,81302.0,29146.0,53045.0,64124.0,3192.0,,16117.0,40641.0,131047.0,55406.0,27245.0,48013
6.0,2016,1474779.0,29758.0,49559.0,105708.0,95416.0,48896.0,89694.0,6239.0,46818.0,,35298.0,66292.0,41899.0,22860.0,48015
6.0,2016,282899.0,7181.0,39395.0,4206.0,9430.0,9188.0,6825.0,3543.0,3667.0,,3641.0,73401.0,,,48017
6.0,2016,888842.0,21776.0,40818.0,38766.0,3130.0,,13664.0,2775.0,12107.0,,20948.0,-2108.9799999999996,8621.0,15518.0,48019
6.0,2016,2767654.0,82733.0,33453.0,165322.0,65049.0,23035.0,113753.0,15069.0,43404.0,,75614.0,33244.0,42141.0,74605.0,48021
6.0,2016,143898.0,3697.0,38923.0,,,2846.0,4143.0,,,2003.0,4540.0,2677.01,,,48023
6.0,2016,866747.0,32750.0,26466.0,11374.0,10145.0,13857.0,39369.0,5205.0,22036.0,,24751.0,52456.01,21458.0,19564.0,48025
6.0,2016,14086190.0,340411.0,41380.0,605084.0,442778.0,331542.0,599906.0,84753.0,338859.0,154473.0,323773.0,6208.02,387212.0,264991.0,48027
6.0,2016,84122309.0,1928680.0,43617.0,3496940.0,2718431.0,2413032.0,4097648.0,1840127.0,4485828.0,2837368.0,2108247.0,5043679.0,8054257.0,3320031.0,48029
6.0,2016,539584.0,11392.0,47365.0,46246.0,12166.0,,10424.0,,,5587.0,10657.0,4087.0200000000004,10621.0,7883.0,48031
6.0,2016,29345.0,633.0,46359.0,,204.0,472.0,1546.0,,,,,1937.02,,,48033
6.0,2016,709227.0,18097.0,39190.0,25951.0,29259.0,4298.0,12695.0,2284.0,9522.0,,15636.0,25066.019999999997,9182.0,,48035
6.0,2016,3557231.0,93860.0,37899.0,110099.0,102792.0,129145.0,219991.0,18613.0,72638.0,64154.0,123750.0,19378.0,180697.0,112197.0,48037
6.0,2016,15528652.0,354195.0,43842.0,1449421.0,1900951.0,266677.0,514185.0,30768.0,432072.0,269044.0,395642.0,264009.0,326597.0,299738.0,48039
6.0,2016,7665188.0,220417.0,34776.0,444417.0,260668.0,152837.0,389388.0,108840.0,435672.0,150937.0,227410.0,190280.0,313200.0,370302.0,48041
6.0,2016,400928.0,9200.0,43579.0,23625.0,1532.0,11123.0,11104.0,6955.0,13337.0,2687.0,12130.0,1458.01,9165.0,25295.0,48043
6.0,2016,52040.0,1474.0,35305.0,,,,,,,,,6007.0,1498.0,127.01,48045
6.0,2016,241208.0,7214.0,33436.0,3405.0,,,6185.0,525.0,736.0,5879.0,5841.0,15312.0,,,48047
6.0,2016,1300175.0,38271.0,33973.0,52698.0,207011.0,25028.0,75566.0,9012.0,,20246.0,37091.0,4777.0,35910.0,33316.0,48049
6.0,2016,717881.0,17760.0,40421.0,31078.0,15480.0,20238.0,26201.0,754.0,10071.0,4336.0,17570.0,31079.0,14487.0,6972.0,48051
6.0,2016,2019280.0,46243.0,43667.0,133245.0,76420.0,52764.0,88759.0,16023.0,55343.0,22913.0,45527.0,3840.01,44924.0,63696.0,48053
6.0,2016,1293669.0,41161.0,31429.0,64660.0,25356.0,10743.0,49304.0,2129.0,,16093.0,30577.0,19258.0,21043.0,28975.0,48055
6.0,2016,798042.0,21965.0,36332.0,173364.0,402509.0,,41183.0,3516.0,44331.0,,16046.0,19819.0,21405.0,18678.0,48057
6.0,2016,502399.0,13820.0,36353.0,25727.0,7317.0,4518.0,17016.0,757.0,4614.0,1549.0,12759.0,-3014.99,6319.0,,48059
6.0,2016,11420964.0,422135.0,27055.0,319209.0,340553.0,209027.0,640728.0,59431.0,185979.0,343032.0,359357.0,99345.0,325987.0,351067.0,48061
6.0,2016,475410.0,12867.0,36948.0,40872.0,,35096.0,18206.0,,,2069.0,9700.0,17896.019999999997,15337.0,4412.0,48063
6.0,2016,273285.0,6057.0,45119.0,18367.0,,,8484.0,388.0,2816.0,1506.0,3047.0,37669.01,,1888.0,48065
6.0,2016,1021882.0,30375.0,33642.0,40278.0,100031.0,7267.0,24606.0,1465.0,,7030.0,23713.0,35382.0,16278.0,,48067
6.0,2016,359177.0,7669.0,46835.0,2022.0,2570.0,8271.0,6566.0,454.0,8711.0,1140.0,6047.0,148502.0,15112.0,,48069
6.0,2016,1993758.0,39899.0,49970.0,170290.0,310032.0,,48636.0,1042.0,,42220.0,41763.0,105539.0,24177.0,27752.0,48071
6.0,2016,1674259.0,51668.0,32404.0,58031.0,104947.0,47559.0,50816.0,5332.0,,27206.0,41652.0,84389.0,38969.0,21583.0,48073
6.0,2016,207745.0,7052.0,29459.0,,,1974.0,10280.0,1456.0,8509.0,1004.0,9101.0,-89.97999999999999,7619.0,,48075
6.0,2016,414998.0,10193.0,40714.0,6647.0,3845.0,5724.0,8670.0,,3013.0,,8377.0,11651.0,,845.01,48077
6.0,2016,126992.0,2882.0,44064.0,,,,2247.0,62.0,,90.0,1799.0,36799.020000000004,1443.0,,48079
6.0,2016,108932.0,3264.0,33374.0,4528.0,,,3282.0,,,,2142.0,2249.01,,,48081
6.0,2016,299816.0,8420.0,35608.0,16342.0,4018.0,4198.0,8884.0,,,,,-3275.0,11661.0,,48083
6.0,2016,57482679.0,939585.0,61179.0,2263794.0,2886959.0,2112335.0,2900469.0,2089387.0,4997005.0,1787295.0,1131709.0,567210.0,4932335.0,1887354.0,48085
6.0,2016,117722.0,3016.0,39032.0,,,972.0,2918.0,861.0,,,3002.0,11386.02,2845.0,1109.0,48087
6.0,2016,968389.0,21019.0,46072.0,78484.0,75857.0,13210.0,32064.0,823.0,18127.0,,23747.0,29575.0,22479.0,16050.0,48089
6.0,2016,7188696.0,134788.0,53333.0,552972.0,187981.0,294911.0,361175.0,44759.0,227235.0,129880.0,178294.0,61607.0,212774.0,227505.0,48091
6.0,2016,492900.0,13484.0,36554.0,14198.0,8072.0,16173.0,19593.0,,6675.0,,11478.0,44686.0,10441.0,,48093
6.0,2016,96177.0,4279.0,22477.0,,,,1441.0,63.0,,,,-2991.9799999999996,,1579.01,48095
6.0,2016,1880425.0,39266.0,47889.0,60927.0,284899.0,108632.0,66679.0,7891.0,33567.0,,43192.0,128765.0,76757.0,32609.0,48097
6.0,2016,2418048.0,74686.0,32376.0,83928.0,21332.0,29655.0,61577.0,13140.0,82152.0,,59476.0,4181.0,64681.0,37823.0,48099
6.0,2016,81329.0,1402.0,58009.0,2390.0,76.0,1701.0,2452.0,,2874.0,722.0,969.0,3710.01,2675.0,,48101
6.0,2016,185095.0,4830.0,38322.0,,,,4143.0,,3026.0,1289.0,3993.0,56874.01,,866.01,48103
6.0,2016,125180.0,3675.0,34063.0,,,3496.0,6037.0,,2700.0,505.0,2146.0,19568.010000000002,9099.0,5839.0,48105
6.0,2016,209638.0,5992.0,34986.0,,,4785.0,11760.0,,,884.0,4463.0,20631.019999999997,,,48107
6.0,2016,94672.0,2198.0,43072.0,,,1703.0,10684.0,0.0,,,2147.0,4918.01,,,48109
6.0,2016,386851.0,7056.0,54826.0,33426.0,45251.0,32352.0,17186.0,3831.0,9931.0,4280.0,18106.0,81463.0,21687.0,7237.0,48111
6.0,2016,135916677.0,2574984.0,52784.0,9925045.0,10690722.0,12507937.0,7748629.0,6225275.0,21451359.0,9402592.0,4160099.0,5887062.0,19769114.0,7038812.0,48113
6.0,2016,446494.0,13111.0,34055.0,13100.0,3877.0,11521.0,38913.0,721.0,5401.0,1933.0,10296.0,69521.0,10823.0,,48115
6.0,2016,714542.0,18830.0,37947.0,19533.0,83079.0,28177.0,38200.0,4153.0,8543.0,,17668.0,130286.01999999999,16553.0,10026.0,48117
6.0,2016,194380.0,5215.0,37273.0,5082.0,,1410.0,995.0,,1519.0,,,4157.01,1403.0,,48119
6.0,2016,41382815.0,806180.0,51332.0,1556551.0,1312840.0,1462504.0,1316314.0,396181.0,1690652.0,907237.0,922620.0,301559.0,1589220.0,863739.0,48121
6.0,2016,1167532.0,20865.0,55956.0,55876.0,57610.0,17826.0,31665.0,2027.0,,22811.0,23471.0,83077.01,33502.0,12672.0,48123
6.0,2016,69788.0,2184.0,31954.0,,,,2218.0,,,,1197.0,2051.0200000000004,1239.0,532.01,48125
6.0,2016,445900.0,10794.0,41310.0,40581.0,1659.0,8005.0,14450.0,,8076.0,,8282.0,89993.0,24262.0,,48127
6.0,2016,138069.0,3405.0,40549.0,,,2097.0,3319.0,,1071.0,,2983.0,14562.02,6451.0,,48129
6.0,2016,403500.0,11428.0,35308.0,,,,5320.0,,3813.0,4631.0,17518.0,23086.010000000002,4149.0,,48131
6.0,2016,934753.0,18274.0,51152.0,39593.0,30721.0,6361.0,26233.0,1250.0,12384.0,,32700.0,107610.0,14151.01,8979.0,48133
6.0,2016,6538112.0,157462.0,41522.0,718802.0,397666.0,449726.0,367176.0,22890.0,180910.0,98562.0,255875.0,1019822.01,284305.0,196701.0,48135
6.0,2016,62251.0,1911.0,32575.0,,,,2398.0,2517.0,,,,-9672.98,,487.01,48137
6.0,2016,6755810.0,168499.0,40094.0,344760.0,769804.0,124193.0,226780.0,21918.0,,124758.0,158065.0,31533.0,128104.0,108862.0,48139
6.0,2016,27612562.0,837918.0,32954.0,864269.0,1083630.0,764696.0,1524359.0,307992.0,675536.0,875888.0,729588.0,26085.0,1002128.0,768772.0,48141
6.0,2016,1379185.0,41659.0,33107.0,85844.0,97834.0,25095.0,72939.0,3278.0,,20533.0,41271.0,98326.0,43379.0,55166.0,48143
6.0,2016,560379.0,17273.0,32442.0,13101.0,8863.0,8173.0,15322.0,566.0,9888.0,775.0,15729.0,8698.02,,2849.0,48145
6.0,2016,1234130.0,34031.0,36265.0,36883.0,40037.0,19389.0,42417.0,2273.0,10176.0,4733.0,23190.0,10228.0,26272.0,11076.0,48147
6.0,2016,1212116.0,25149.0,48197.0,50138.0,42789.0,43842.0,55639.0,6342.0,23196.0,,24369.0,36332.0,41655.0,25632.0,48149
6.0,2016,176048.0,3854.0,45679.0,,,3405.0,3428.0,,3527.0,,2743.0,9309.0,,,48151
6.0,2016,225530.0,5917.0,38116.0,2580.0,2733.0,5054.0,5712.0,,1052.0,2825.0,6888.0,35750.020000000004,,,48153
6.0,2016,44222.0,1183.0,37381.0,,,,987.0,,,,652.0,-898.99,169.01,265.01,48155
6.0,2016,40030234.0,741237.0,54005.0,1946642.0,1322609.0,840995.0,1263720.0,234009.0,1291380.0,558257.0,765619.0,651870.0,900064.0,655821.0,48157
6.0,2016,369659.0,10607.0,34850.0,11854.0,,,5861.0,,8864.0,,10260.0,20602.019999999997,7556.0,,48159
6.0,2016,641056.0,19624.0,32667.0,17717.0,9161.0,8325.0,22896.0,3599.0,13312.0,4151.0,18095.0,67604.01,11557.0,14389.0,48161
6.0,2016,641729.0,18956.0,33854.0,38938.0,12221.0,18808.0,18987.0,2721.0,9064.0,,13317.0,112495.0,11142.0,,48163
6.0,2016,730861.0,20478.0,35690.0,110784.0,9938.0,26084.0,47993.0,992.0,7023.0,2739.0,21057.0,173998.0,15006.0,11924.01,48165
6.0,2016,15682608.0,329431.0,47605.0,686752.0,942129.0,201518.0,525863.0,42441.0,463542.0,250994.0,336873.0,126098.0,528847.0,468678.0,48167
6.0,2016,232324.0,6442.0,36064.0,,,,5089.0,,,,3459.0,74843.01,2450.0,,48169
6.0,2016,1475739.0,26521.0,55644.0,98936.0,53272.0,13913.0,64773.0,5871.0,38884.0,,31441.0,11742.0,42627.0,59703.0,48171
6.0,2016,120579.0,1314.0,91765.0,,,3913.0,,487.0,864.0,,,8617.02,,73.01,48173
6.0,2016,318123.0,7517.0,42320.0,,,,3770.0,,5392.0,,,8386.01,3340.0,,48175
6.0,2016,886305.0,20876.0,42456.0,17761.0,61705.0,44980.0,26757.0,2185.0,15200.0,,18550.0,121867.01,17578.0,9491.0,48177
6.0,2016,949268.0,22725.0,41772.0,25228.0,116044.0,,41762.0,1856.0,,12864.0,21370.0,118580.01000000001,17927.0,16810.0,48179
6.0,2016,4992500.0,128235.0,38932.0,269589.0,414003.0,87014.0,236872.0,23354.0,101985.0,77789.0,120460.0,41422.0,209764.0,120660.0,48181
6.0,2016,5516563.0,123745.0,44580.0,621807.0,496938.0,331055.0,395461.0,51774.0,256241.0,167146.0,173829.0,467525.0,253877.0,168512.0,48183
6.0,2016,987222.0,27671.0,35677.0,46736.0,106017.0,31507.0,25243.0,1257.0,,7849.0,18247.0,-5893.99,23010.0,13055.0,48185
6.0,2016,6546645.0,155265.0,42164.0,241187.0,634611.0,104727.0,187507.0,19913.0,79655.0,56467.0,135523.0,33346.0,100831.0,106515.0,48187
6.0,2016,1098512.0,34263.0,32061.0,31613.0,35969.0,26448.0,74400.0,2870.0,14891.0,,38020.0,81656.01999999999,27026.0,20112.0,48189
6.0,2016,109053.0,3138.0,34752.0,1561.0,1255.0,1153.0,2082.0,506.0,,,3626.0,11668.0,2604.0,,48191
6.0,2016,459380.0,8304.0,55320.0,16255.0,9056.0,6946.0,12906.0,527.0,7557.0,1779.0,8609.0,-1803.98,5564.0,5688.0,48193
6.0,2016,356502.0,5538.0,64374.0,6798.0,2678.0,11274.0,4617.0,,4666.0,,5652.0,170017.0,8522.0,,48195
6.0,2016,143346.0,3906.0,36699.0,,,,3353.0,,383.0,,3993.0,4699.01,2678.0,,48197
6.0,2016,2407451.0,56322.0,42744.0,110973.0,64420.0,46621.0,84144.0,6941.0,37632.0,,54308.0,33556.0,22247.0,29431.0,48199
6.0,2016,240752454.0,4589928.0,52452.0,20393748.0,20982265.0,15868725.0,10906055.0,2610687.0,29130378.0,11281719.0,7154663.0,18005718.0,18265864.0,7976731.0,48201
6.0,2016,2737578.0,66534.0,41146.0,130435.0,455611.0,76182.0,80605.0,12086.0,,34354.0,88552.0,268730.0,104691.0,35134.0,48203
6.0,2016,307845.0,5747.0,53566.0,,,9348.0,7519.0,,820.0,2623.0,6157.0,124402.01999999999,1299.01,,48205
6.0,2016,198027.0,5681.0,34858.0,5090.0,1661.0,1105.0,13464.0,,,,4096.0,17102.0,,,48207
6.0,2016,7956341.0,204470.0,38912.0,557226.0,342474.0,188733.0,385769.0,50126.0,262582.0,119099.0,213142.0,31524.0,203357.0,237671.0,48209
6.0,2016,304188.0,4129.0,73671.0,25615.0,5591.0,31743.0,5516.0,596.0,3645.0,,7675.0,106592.01,14784.0,7797.0,48211
6.0,2016,3031557.0,79901.0,37941.0,101446.0,112901.0,27024.0,98170.0,7197.0,49266.0,26678.0,69068.0,168069.0,41742.0,41926.0,48213
6.0,2016,21080611.0,849843.0,24805.0,655769.0,359522.0,751827.0,1474445.0,140703.0,437585.0,437558.0,714941.0,429807.0,660231.0,608261.0,48215
6.0,2016,1313421.0,35077.0,37444.0,124433.0,49915.0,15921.0,57391.0,2529.0,20281.0,15606.0,26544.0,19265.0,18354.0,20638.0,48217
6.0,2016,976573.0,23275.0,41958.0,37908.0,12747.0,19638.0,26553.0,2645.0,,3008.0,40834.0,352301.0,22455.0,,48219
6.0,2016,2709490.0,56857.0,47654.0,105706.0,51712.0,47111.0,96939.0,11169.0,51023.0,,56624.0,278216.0,96135.0,50681.0,48221
6.0,2016,1329697.0,36400.0,36530.0,51558.0,94656.0,77162.0,77544.0,7511.0,,26425.0,37511.0,36321.020000000004,41176.0,28639.0,48223
6.0,2016,851455.0,22754.0,37420.0,26828.0,60911.0,36546.0,24077.0,3077.0,,17020.0,20874.0,35870.0,45808.0,13632.0,48225
6.0,2016,1229092.0,36708.0,33483.0,57352.0,111246.0,31825.0,50257.0,14754.0,19546.0,8550.0,37405.0,68411.0,33116.0,31340.0,48227
6.0,2016,131748.0,4053.0,32506.0,,,,791.0,,,,2510.0,6169.01,,753.01,48229
6.0,2016,3230202.0,92073.0,35083.0,119663.0,846556.0,48158.0,132859.0,10238.0,81363.0,,78015.0,4403.02,51459.0,56425.0,48231
6.0,2016,891021.0,21511.0,41422.0,148238.0,135354.0,16966.0,34482.0,,18876.0,,21900.0,205399.01,14933.0,21300.0,48233
6.0,2016,99550.0,1557.0,63937.0,,,3426.0,,67.0,,98.0,789.0,73513.0,,,48235
6.0,2016,319902.0,8744.0,36585.0,35602.0,7413.0,,4332.0,,7604.0,11213.0,6562.0,60213.01,6613.0,,48237
6.0,2016,585002.0,14869.0,39344.0,53748.0,,12255.0,14290.0,6201.0,10162.0,,11712.0,30730.010000000002,10038.0,,48239
6.0,2016,1330450.0,35648.0,37322.0,63295.0,118629.0,16490.0,42865.0,1826.0,23136.0,,25694.0,18913.0,20550.0,23925.0,48241
6.0,2016,81148.0,2200.0,36885.0,,,738.0,1497.0,,,352.0,2840.0,-739.98,,,48243
6.0,2016,10648984.0,254679.0,41813.0,1179437.0,2291209.0,451579.0,582820.0,69730.0,688526.0,254633.0,387978.0,85931.0,366789.0,290825.0,48245
6.0,2016,140573.0,5146.0,27317.0,3530.0,2945.0,912.0,5818.0,,,,,4535.01,,,48247
6.0,2016,1640137.0,41149.0,39858.0,38778.0,23159.0,84103.0,53726.0,1528.0,29437.0,,30749.0,303949.0,73467.0,26355.0,48249
6.0,2016,6244677.0,163274.0,38247.0,332630.0,467606.0,105927.0,243037.0,32085.0,82365.0,89185.0,177192.0,104523.0,109734.0,93195.0,48251
6.0,2016,594319.0,20009.0,29703.0,15210.0,11287.0,12519.0,12904.0,1446.0,5082.0,,12242.0,40090.0,13626.0,2987.0,48253
6.0,2016,744263.0,15254.0,48791.0,16169.0,18949.0,10006.0,21341.0,,,38279.0,18839.0,135797.0,17141.0,,48255
6.0,2016,4575547.0,118350.0,38661.0,263787.0,260895.0,93216.0,153573.0,9237.0,,33879.0,118482.0,4861.0,75696.0,62978.0,48257
6.0,2016,3275664.0,42540.0,77002.0,221920.0,60144.0,46329.0,212669.0,14283.0,153714.0,47880.0,61604.0,49387.0,110573.0,62405.0,48259
6.0,2016,16705.0,404.0,41349.0,654.0,0.0,0.0,,0.0,,,484.0,6280.02,68.01,,48261
6.0,2016,32038.0,769.0,41662.0,,348.0,,849.0,,,,,-686.98,176.01,,48263
6.0,2016,2327779.0,51504.0,45196.0,136064.0,78256.0,20660.0,119125.0,17907.0,66312.0,43293.0,78065.0,14305.0,78653.0,94617.0,48265
6.0,2016,182230.0,4423.0,41201.0,11192.0,3915.0,1034.0,7258.0,,,,4031.0,-3497.99,8410.0,,48267
6.0,2016,12074.0,289.0,41779.0,998.0,0.0,529.0,729.0,92.0,,136.0,,1887.01,545.0,,48269
6.0,2016,105365.0,3590.0,29350.0,,,,1266.0,,,,3311.0,-2220.9799999999996,,,48271
6.0,2016,1111244.0,31690.0,35066.0,25481.0,20746.0,732.0,46471.0,9730.0,,7320.0,29732.0,32727.0,24629.0,30939.0,48273
6.0,2016,128582.0,3806.0,33784.0,,,6658.0,4812.0,,251.0,,1992.0,17682.0,,671.0,48275
6.0,2016,1917848.0,49791.0,38518.0,110922.0,345309.0,25690.0,100607.0,7966.0,,49054.0,41663.0,-4524.98,50024.0,41832.0,48277
6.0,2016,497592.0,13275.0,37483.0,8765.0,3109.0,14950.0,16289.0,,,2664.0,9011.0,125672.0,,2675.01,48279
6.0,2016,971724.0,20760.0,46808.0,33704.0,27197.0,7123.0,63260.0,1403.0,9563.0,6335.0,17153.0,-11577.98,16537.0,,48281
6.0,2016,348068.0,7613.0,45720.0,12362.0,1016.0,4798.0,4356.0,71.0,,,4686.0,138838.0,,,48283
6.0,2016,915716.0,19809.0,46227.0,62096.0,73078.0,25678.0,23990.0,1491.0,14716.0,5095.0,21547.0,24969.010000000002,22328.0,7596.0,48285
6.0,2016,772186.0,17055.0,45276.0,190291.0,26826.0,14792.0,18150.0,1761.0,18430.0,3108.0,20174.0,30615.01,21810.0,,48287
6.0,2016,682602.0,17299.0,39459.0,82508.0,69150.0,12688.0,15588.0,816.0,9105.0,4886.0,17672.0,73692.0,23152.0,13041.01,48289
6.0,2016,2829458.0,81704.0,34631.0,132306.0,69781.0,33360.0,97350.0,6029.0,39593.0,30209.0,64680.0,95796.0,38731.0,37832.0,48291
6.0,2016,777602.0,23468.0,33135.0,17181.0,21035.0,14219.0,29292.0,1649.0,,9088.0,17278.0,41037.01,13729.0,8349.0,48293
6.0,2016,192180.0,3487.0,55113.0,,,13482.0,5352.0,,,,4142.0,18898.010000000002,,165.01,48295
6.0,2016,493079.0,12056.0,40899.0,,,14583.0,11611.0,819.0,17394.0,3303.0,10776.0,48165.0,17539.0,,48297
6.0,2016,924125.0,20362.0,45385.0,38480.0,13374.0,19202.0,17646.0,2520.0,16361.0,27112.0,22016.0,-3213.0,29744.0,61713.0,48299
6.0,2016,4432.0,113.0,39221.0,,,,0.0,0.0,,,,-88.97999999999999,0.0,,48301
6.0,2016,11748703.0,303137.0,38757.0,569017.0,267947.0,532993.0,746272.0,239707.0,403143.0,236671.0,377837.0,112053.0,650982.0,427475.0,48303
6.0,2016,212589.0,5711.0,37224.0,,,4151.0,2364.0,3460.0,,,4888.0,33102.0,,,48305
6.0,2016,293135.0,8172.0,35871.0,12657.0,8505.0,,14300.0,892.0,2306.0,,8556.0,22746.010000000002,6243.0,,48307
6.0,2016,9452592.0,247934.0,38125.0,581923.0,1279564.0,291586.0,448565.0,67395.0,309240.0,297562.0,298182.0,35237.0,593088.0,279683.0,48309
6.0,2016,84043.0,804.0,104531.0,,,,2207.0,,,,682.0,21996.0,,896.01,48311
6.0,2016,421210.0,13987.0,30114.0,30062.0,8485.0,6567.0,29636.0,668.0,11541.0,2468.0,13930.0,1075.02,8969.0,,48313
6.0,2016,334956.0,10147.0,33010.0,,19846.0,,7896.0,,,1709.0,,-86.99,3383.0,7042.0,48315
6.0,2016,272485.0,5723.0,47612.0,27628.0,,,8395.0,,,2382.0,7985.0,15267.01,,1720.01,48317
6.0,2016,154707.0,4111.0,37632.0,6992.0,1731.0,2735.0,3523.0,,,,3784.0,1945.02,7751.0,,48319
6.0,2016,1453644.0,37187.0,39090.0,89163.0,16640.0,,45878.0,2653.0,39458.0,,45342.0,58516.0,25265.0,32956.0,48321
6.0,2016,1570667.0,57685.0,27228.0,51730.0,31863.0,,88713.0,5104.0,17801.0,8247.0,38348.0,23326.0,29951.0,33725.0,48323
6.0,2016,1832851.0,49283.0,37190.0,74413.0,5117.0,,50874.0,4598.0,23864.0,,32894.0,61193.0,35296.0,23415.0,48325
6.0,2016,71984.0,2123.0,33907.0,,,,1745.0,,,,1700.0,-1354.98,3038.0,,48327
6.0,2016,17148261.0,162565.0,105486.0,379872.0,668167.0,536878.0,381124.0,61748.0,443577.0,174298.0,259676.0,9423259.0,649767.0,274535.0,48329
6.0,2016,900345.0,24871.0,36201.0,76308.0,36926.0,12809.0,21437.0,2617.0,,15816.0,16597.0,18034.0,18647.0,9359.0,48331
6.0,2016,177006.0,4907.0,36072.0,5392.0,4003.0,2835.0,9644.0,,2333.0,1261.0,,-3675.9799999999996,3972.0,1294.0,48333
6.0,2016,268678.0,8720.0,30812.0,,,1789.0,8061.0,736.0,,,4882.0,25003.010000000002,,,48335
6.0,2016,841005.0,19414.0,43320.0,26632.0,20546.0,5422.0,20974.0,1396.0,23494.0,2421.0,18255.0,86726.01,16875.0,8659.0,48337
6.0,2016,31553145.0,556203.0,56730.0,1897120.0,895976.0,687524.0,972477.0,126253.0,1434998.0,697534.0,618743.0,1550142.0,938125.0,653206.0,48339
6.0,2016,806639.0,22120.0,36467.0,,,42359.0,32065.0,2900.0,,9986.0,18149.0,116858.0,14586.0,,48341
6.0,2016,503457.0,12593.0,39979.0,5694.0,94171.0,16625.0,11769.0,1524.0,,,11354.0,12243.02,,,48343
6.0,2016,35447.0,1160.0,30558.0,,,,1958.0,,,,1181.0,-931.99,85.01,,48345
6.0,2016,2225031.0,65806.0,33812.0,122878.0,147009.0,57122.0,115985.0,8499.0,41754.0,41010.0,61291.0,85011.0,72608.0,58148.0,48347
6.0,2016,1719814.0,48523.0,35443.0,69839.0,157660.0,49264.0,65825.0,5999.0,24006.0,25388.0,36787.0,1968.0,48143.0,28236.0,48349
6.0,2016,429090.0,14003.0,30643.0,3658.0,6978.0,1652.0,5132.0,,,,6122.0,-3219.9799999999996,653.01,,48351
6.0,2016,566344.0,14993.0,37774.0,29461.0,55513.0,6714.0,30794.0,1756.0,8742.0,10950.0,24416.0,24922.0,14527.0,17905.0,48353
6.0,2016,14743237.0,361350.0,40800.0,1619424.0,966616.0,473449.0,704825.0,110411.0,747326.0,358799.0,414179.0,417345.0,575769.0,582382.0,48355
6.0,2016,609869.0,10306.0,59176.0,47607.0,6569.0,22598.0,17475.0,2308.0,6133.0,,15264.0,326801.0,12034.0,,48357
6.0,2016,92832.0,2076.0,44717.0,21785.0,,5200.0,1112.0,,,,755.0,21710.01,366.01,830.01,48359
6.0,2016,3526795.0,84964.0,41509.0,221926.0,488428.0,66169.0,100380.0,4301.0,56140.0,27251.0,73278.0,5153.0,68203.0,50264.0,48361
6.0,2016,1048099.0,28053.0,37361.0,41072.0,114309.0,9955.0,42241.0,2124.0,,7117.0,22879.0,49185.01,14843.0,27942.0,48363
6.0,2016,891054.0,23492.0,37930.0,120286.0,44821.0,13820.0,26809.0,1770.0,20910.0,12468.0,20899.0,5396.02,17247.0,,48365
6.0,2016,6302753.0,129441.0,48692.0,288085.0,190248.0,144692.0,232399.0,15519.0,127272.0,80170.0,134354.0,156891.0,107032.0,85831.0,48367
6.0,2016,406452.0,9776.0,41577.0,,,12666.0,7064.0,986.0,,6067.0,7027.0,122343.01999999999,,,48369
6.0,2016,508657.0,15970.0,31851.0,22140.0,16401.0,4511.0,24003.0,1046.0,,4362.0,11409.0,47451.01,14042.0,,48371
6.0,2016,1736049.0,47916.0,36231.0,51096.0,75020.0,10341.0,61043.0,9725.0,,17101.0,37126.0,14760.0,34372.0,22254.0,48373
6.0,2016,5058978.0,120832.0,41868.0,266955.0,504973.0,260307.0,369491.0,63655.0,327429.0,124557.0,203256.0,471559.0,409272.0,229245.0,48375
6.0,2016,243252.0,6958.0,34960.0,,,,7443.0,,1899.0,1503.0,7294.0,22726.0,,9972.0,48377
6.0,2016,372216.0,11314.0,32899.0,15092.0,5279.0,5058.0,11847.0,,6862.0,3378.0,10990.0,-4029.9799999999996,3405.01,,48379
6.0,2016,6001493.0,132501.0,45294.0,269653.0,92161.0,106583.0,292287.0,27699.0,115919.0,48541.0,145289.0,133328.0,137120.0,103363.0,48381
6.0,2016,171919.0,3608.0,47649.0,5791.0,837.0,7495.0,3653.0,0.0,,53.0,2887.0,50012.01,,,48383
6.0,2016,102025.0,3389.0,30105.0,4805.0,2428.0,,3139.0,,1572.0,948.0,,-1605.0,,,48385
6.0,2016,457204.0,12207.0,37454.0,13270.0,19050.0,6986.0,7508.0,772.0,5458.0,1751.0,7594.0,-2305.9799999999996,5271.0,2059.0,48387
6.0,2016,449215.0,14921.0,30106.0,37787.0,1362.0,9655.0,23697.0,1342.0,,3136.0,7761.0,32742.010000000002,18920.0,,48389
6.0,2016,307584.0,7321.0,42014.0,,,,8943.0,,11041.0,,4621.0,23665.0,7673.0,,48391
6.0,2016,36964.0,916.0,40354.0,,217.0,,,,,,,-2815.9799999999996,116.01,,48393
